Application,Technique,Pipeline,Time Steps,Temporal Ratio,Cameras,Spatial Ratio,Mapping,Execution Time (hours,Avg. Power (kW),Energy (kWh),Storage (GB)
cosmology,raycasting,posthoc,5000,0.2,4,0.5,time-shared,5.57,30.93,172.4,2540.04
cosmology,raycasting,posthoc,5000,0.2,4,0.5,space-shared,6.42,44.53,286.07,2540.04
cosmology,raycasting,posthoc,5000,0.2,4,1,time-shared,7.93,26.48,210.07,5080.08
cosmology,raycasting,posthoc,5000,0.2,4,1,space-shared,8.68,37.2,322.98,5080.08
cosmology,raycasting,posthoc,5000,0.4,4,0.12,time-shared,5.53,32.42,179.26,1270.02
cosmology,raycasting,posthoc,5000,0.4,4,0.12,space-shared,5.3,53.78,284.8,1270.02
cosmology,raycasting,posthoc,5000,0.4,4,0.25,time-shared,6.71,32.12,215.47,2540.04
cosmology,raycasting,posthoc,5000,0.4,4,0.25,space-shared,6.42,49.91,320.63,2540.04
cosmology,raycasting,posthoc,5000,0.4,4,0.5,time-shared,9.07,27.92,253.13,5080.08
cosmology,raycasting,posthoc,5000,0.4,4,0.5,space-shared,8.68,41.18,357.55,5080.08
cosmology,raycasting,posthoc,5000,0.4,4,1,time-shared,13.78,23.83,328.47,10160.16
cosmology,raycasting,posthoc,5000,0.4,4,1,space-shared,13.2,32.69,431.39,10160.16
cosmology,raycasting,posthoc,5000,0.6,4,0.12,time-shared,7.25,30.76,223.05,1905.03
cosmology,raycasting,posthoc,5000,0.6,4,0.12,space-shared,5.86,54.59,319.91,1905.03
cosmology,raycasting,posthoc,5000,0.6,4,0.25,time-shared,9.02,30.75,277.37,3810.06
cosmology,raycasting,posthoc,5000,0.6,4,0.25,space-shared,7.55,49.47,373.66,3810.06
cosmology,raycasting,posthoc,5000,0.6,4,0.5,time-shared,12.56,26.59,333.87,7620.12
cosmology,raycasting,posthoc,5000,0.6,4,0.5,space-shared,10.94,39.22,429.03,7620.12
cosmology,raycasting,posthoc,5000,0.6,4,1,time-shared,19.63,22.76,446.87,15240.24
cosmology,raycasting,posthoc,5000,0.6,4,1,space-shared,17.71,30.47,539.79,15240.24
cosmology,raycasting,posthoc,5000,0.8,4,0.12,time-shared,8.97,29.73,266.85,2540.04
cosmology,raycasting,posthoc,5000,0.8,4,0.12,space-shared,6.89,52.53,362.02,2540.04
cosmology,raycasting,posthoc,5000,0.8,4,0.25,time-shared,11.33,29.94,339.27,5080.08
cosmology,raycasting,posthoc,5000,0.8,4,0.25,space-shared,9.25,47.05,435.18,5080.08
cosmology,raycasting,posthoc,5000,0.8,4,0.5,time-shared,16.05,25.84,414.6,10160.16
cosmology,raycasting,posthoc,5000,0.8,4,0.5,space-shared,13.96,36.67,512.02,10160.16
cosmology,raycasting,posthoc,5000,0.8,4,1,time-shared,25.48,22.19,565.27,20320.31
cosmology,raycasting,posthoc,5000,0.8,4,1,space-shared,23.4,28.45,665.69,20320.31
cosmology,raycasting,posthoc,5000,1,4,0.12,time-shared,10.7,29.04,310.65,3175.05
cosmology,raycasting,posthoc,5000,1,4,0.12,space-shared,8.61,48.12,414.5,3175.05
cosmology,raycasting,posthoc,5000,1,4,0.25,time-shared,13.64,29.4,401.17,6350.1
cosmology,raycasting,posthoc,5000,1,4,0.25,space-shared,11.56,43.76,505.96,6350.1
cosmology,raycasting,posthoc,5000,1,4,0.5,time-shared,19.54,25.35,495.34,12700.2
cosmology,raycasting,posthoc,5000,1,4,0.5,space-shared,17.46,34.49,602,12700.2
cosmology,raycasting,posthoc,5000,1,4,1,time-shared,31.33,21.82,683.67,25400.39
cosmology,raycasting,posthoc,5000,1,4,1,space-shared,29.24,27.15,794.09,25400.39
cosmology,raycasting,posthoc,1000,0.2,8,0.12,time-shared,1.11,32.42,35.85,253.96
cosmology,raycasting,posthoc,1000,0.2,8,0.12,space-shared,1.06,53.78,56.96,253.96
cosmology,raycasting,posthoc,1000,0.2,8,0.25,time-shared,1.34,32.12,43.09,507.91
cosmology,raycasting,posthoc,1000,0.2,8,0.25,space-shared,1.28,49.91,64.13,507.91
cosmology,raycasting,posthoc,1000,0.2,8,0.5,time-shared,1.81,27.92,50.62,1015.82
cosmology,raycasting,posthoc,1000,0.2,8,0.5,space-shared,1.74,41.18,71.51,1015.82
cosmology,raycasting,posthoc,1000,0.2,8,1,time-shared,2.76,23.84,65.69,2031.64
cosmology,raycasting,posthoc,1000,0.2,8,1,space-shared,2.64,32.69,86.27,2031.64
cosmology,raycasting,posthoc,1000,0.4,8,0.12,time-shared,1.79,29.74,53.37,507.91
cosmology,raycasting,posthoc,1000,0.4,8,0.12,space-shared,1.38,52.54,72.4,507.91
cosmology,raycasting,posthoc,1000,0.4,8,0.25,time-shared,2.27,29.94,67.85,1015.82
cosmology,raycasting,posthoc,1000,0.4,8,0.25,space-shared,1.85,47.06,87.03,1015.82
cosmology,raycasting,posthoc,1000,0.4,8,0.5,time-shared,3.21,25.84,82.92,2031.64
cosmology,raycasting,posthoc,1000,0.4,8,0.5,space-shared,2.79,36.67,102.4,2031.64
cosmology,raycasting,posthoc,1000,0.4,8,1,time-shared,5.1,22.19,113.04,4063.28
cosmology,raycasting,posthoc,1000,0.4,8,1,space-shared,4.68,28.46,133.13,4063.28
cosmology,raycasting,posthoc,1000,0.6,8,0.12,time-shared,2.48,28.54,70.89,761.87
cosmology,raycasting,posthoc,1000,0.6,8,0.12,space-shared,2.07,45.18,93.39,761.87
cosmology,raycasting,posthoc,1000,0.6,8,0.25,time-shared,3.19,29.02,92.61,1523.73
cosmology,raycasting,posthoc,1000,0.6,8,0.25,space-shared,2.77,41.57,115.34,1523.73
cosmology,raycasting,posthoc,1000,0.6,8,0.5,time-shared,4.61,25.01,115.21,3047.46
cosmology,raycasting,posthoc,1000,0.6,8,0.5,space-shared,4.19,33.04,138.39,3047.46
cosmology,raycasting,posthoc,1000,0.6,8,1,time-shared,7.43,21.58,160.4,6094.92
cosmology,raycasting,posthoc,1000,0.6,8,1,space-shared,7.02,26.29,184.48,6094.92
cosmology,raycasting,posthoc,1000,0.8,8,0.12,time-shared,3.17,27.86,88.4,1015.82
cosmology,raycasting,posthoc,1000,0.8,8,0.12,space-shared,2.76,41.5,114.39,1015.82
cosmology,raycasting,posthoc,1000,0.8,8,0.25,time-shared,4.12,28.52,117.37,2031.64
cosmology,raycasting,posthoc,1000,0.8,8,0.25,space-shared,3.7,38.83,143.65,2031.64
cosmology,raycasting,posthoc,1000,0.8,8,0.5,time-shared,6,24.58,147.5,4063.28
cosmology,raycasting,posthoc,1000,0.8,8,0.5,space-shared,5.59,31.22,174.38,4063.28
cosmology,raycasting,posthoc,1000,0.8,8,1,time-shared,9.77,21.26,207.75,8126.56
cosmology,raycasting,posthoc,1000,0.8,8,1,space-shared,9.36,25.2,235.84,8126.56
cosmology,raycasting,posthoc,1000,1,8,0.12,time-shared,3.86,27.43,105.92,1269.78
cosmology,raycasting,posthoc,1000,1,8,0.12,space-shared,3.45,39.29,135.38,1269.78
cosmology,raycasting,posthoc,1000,1,8,0.25,time-shared,5.04,28.2,142.13,2539.55
cosmology,raycasting,posthoc,1000,1,8,0.25,space-shared,4.62,37.19,171.96,2539.55
cosmology,raycasting,posthoc,1000,1,8,0.5,time-shared,7.4,24.3,179.79,5079.1
cosmology,raycasting,posthoc,1000,1,8,0.5,space-shared,6.98,30.13,210.37,5079.1
cosmology,raycasting,posthoc,1000,1,8,1,time-shared,12.11,21.06,255.11,10158.2
cosmology,raycasting,posthoc,1000,1,8,1,space-shared,11.7,24.55,287.19,10158.2
cosmology,raycasting,posthoc,5000,0.2,8,0.12,time-shared,5.53,32.42,179.26,1269.78
cosmology,raycasting,posthoc,5000,0.2,8,0.12,space-shared,5.3,53.78,284.8,1269.78
cosmology,raycasting,posthoc,5000,0.2,8,0.25,time-shared,6.71,32.12,215.46,2539.55
cosmology,raycasting,posthoc,5000,0.2,8,0.25,space-shared,6.42,49.91,320.63,2539.55
cosmology,raycasting,posthoc,5000,0.2,8,0.5,time-shared,9.06,27.92,253.12,5079.1
cosmology,raycasting,posthoc,5000,0.2,8,0.5,space-shared,8.68,41.18,357.54,5079.1
cosmology,raycasting,posthoc,5000,0.2,8,1,time-shared,13.78,23.84,328.44,10158.2
cosmology,raycasting,posthoc,5000,0.2,8,1,space-shared,13.2,32.69,431.36,10158.2
cosmology,raycasting,posthoc,5000,0.4,8,0.12,time-shared,8.97,29.74,266.84,2539.55
cosmology,raycasting,posthoc,5000,0.4,8,0.12,space-shared,6.89,52.54,362.01,2539.55
cosmology,raycasting,posthoc,5000,0.4,8,0.25,time-shared,11.33,29.94,339.25,5079.1
cosmology,raycasting,posthoc,5000,0.4,8,0.25,space-shared,9.25,47.06,435.17,5079.1
cosmology,raycasting,posthoc,5000,0.4,8,0.5,time-shared,16.05,25.84,414.58,10158.2
cosmology,raycasting,posthoc,5000,0.4,8,0.5,space-shared,13.96,36.67,511.99,10158.2
cosmology,raycasting,posthoc,5000,0.4,8,1,time-shared,25.48,22.19,565.22,20316.41
cosmology,raycasting,posthoc,5000,0.4,8,1,space-shared,23.39,28.46,665.64,20316.41
cosmology,raycasting,posthoc,5000,0.6,8,0.12,time-shared,12.42,28.54,354.43,3809.33
cosmology,raycasting,posthoc,5000,0.6,8,0.12,space-shared,10.34,45.18,466.97,3809.33
cosmology,raycasting,posthoc,5000,0.6,8,0.25,time-shared,15.96,29.02,463.05,7618.65
cosmology,raycasting,posthoc,5000,0.6,8,0.25,space-shared,13.87,41.57,576.72,7618.65
cosmology,raycasting,posthoc,5000,0.6,8,0.5,time-shared,23.03,25.01,576.03,15237.31
cosmology,raycasting,posthoc,5000,0.6,8,0.5,space-shared,20.94,33.04,691.95,15237.31
cosmology,raycasting,posthoc,5000,0.6,8,1,time-shared,37.17,21.58,801.99,30474.61
cosmology,raycasting,posthoc,5000,0.6,8,1,space-shared,35.09,26.29,922.41,30474.61
cosmology,raycasting,posthoc,5000,0.8,8,0.12,time-shared,15.86,27.86,442.02,5079.1
cosmology,raycasting,posthoc,5000,0.8,8,0.12,space-shared,13.78,41.5,571.94,5079.1
cosmology,raycasting,posthoc,5000,0.8,8,0.25,time-shared,20.58,28.52,586.84,10158.2
cosmology,raycasting,posthoc,5000,0.8,8,0.25,space-shared,18.5,38.83,718.26,10158.2
cosmology,raycasting,posthoc,5000,0.8,8,0.5,time-shared,30.01,24.58,737.49,20316.41
cosmology,raycasting,posthoc,5000,0.8,8,0.5,space-shared,27.93,31.22,871.9,20316.41
cosmology,raycasting,posthoc,5000,0.8,8,1,time-shared,48.87,21.26,1038.77,40632.81
cosmology,raycasting,posthoc,5000,0.8,8,1,space-shared,46.78,25.2,1179.19,40632.81
cosmology,raycasting,posthoc,5000,1,8,0.12,time-shared,19.31,27.43,529.61,6348.88
cosmology,raycasting,posthoc,5000,1,8,0.12,space-shared,17.23,39.29,676.9,6348.88
cosmology,raycasting,posthoc,5000,1,8,0.25,time-shared,25.2,28.2,710.64,12697.75
cosmology,raycasting,posthoc,5000,1,8,0.25,space-shared,23.12,37.19,859.8,12697.75
cosmology,raycasting,posthoc,5000,1,8,0.5,time-shared,36.99,24.3,898.94,25395.51
cosmology,raycasting,posthoc,5000,1,8,0.5,space-shared,34.91,30.13,1051.86,25395.51
cosmology,raycasting,posthoc,5000,1,8,1,time-shared,60.56,21.06,1275.55,50791.02
cosmology,raycasting,posthoc,5000,1,8,1,space-shared,58.48,24.55,1435.96,50791.02
cosmology,raycasting,posthoc,1000,0.2,16,0.12,time-shared,1.79,29.74,53.37,507.86
cosmology,raycasting,posthoc,1000,0.2,16,0.12,space-shared,1.38,52.54,72.4,507.86
cosmology,raycasting,posthoc,1000,0.2,16,0.25,time-shared,2.27,29.94,67.85,1015.72
cosmology,raycasting,posthoc,1000,0.2,16,0.25,space-shared,1.85,47.06,87.03,1015.72
cosmology,raycasting,posthoc,1000,0.2,16,0.5,time-shared,3.21,25.84,82.91,2031.45
cosmology,raycasting,posthoc,1000,0.2,16,0.5,space-shared,2.79,36.67,102.4,2031.45
cosmology,raycasting,posthoc,1000,0.2,16,1,time-shared,5.09,22.19,113.04,4062.89
cosmology,raycasting,posthoc,1000,0.2,16,1,space-shared,4.68,28.46,133.12,4062.89
cosmology,raycasting,posthoc,1000,0.4,16,0.12,time-shared,3.17,27.86,88.4,1015.72
cosmology,raycasting,posthoc,1000,0.4,16,0.12,space-shared,2.76,41.5,114.39,1015.72
cosmology,raycasting,posthoc,1000,0.4,16,0.25,time-shared,4.12,28.52,117.37,2031.45
cosmology,raycasting,posthoc,1000,0.4,16,0.25,space-shared,3.7,38.83,143.65,2031.45
cosmology,raycasting,posthoc,1000,0.4,16,0.5,time-shared,6,24.58,147.49,4062.89
cosmology,raycasting,posthoc,1000,0.4,16,0.5,space-shared,5.58,31.22,174.38,4062.89
cosmology,raycasting,posthoc,1000,0.4,16,1,time-shared,9.77,21.26,207.74,8125.78
cosmology,raycasting,posthoc,1000,0.4,16,1,space-shared,9.36,25.21,235.83,8125.78
cosmology,raycasting,posthoc,1000,0.6,16,0.12,time-shared,4.55,27.12,123.44,1523.58
cosmology,raycasting,posthoc,1000,0.6,16,0.12,space-shared,4.13,37.82,156.37,1523.58
cosmology,raycasting,posthoc,1000,0.6,16,0.25,time-shared,5.97,27.98,166.88,3047.17
cosmology,raycasting,posthoc,1000,0.6,16,0.25,space-shared,5.55,36.09,200.27,3047.17
cosmology,raycasting,posthoc,1000,0.6,16,0.5,time-shared,8.79,24.12,212.07,6094.34
cosmology,raycasting,posthoc,1000,0.6,16,0.5,space-shared,8.38,29.41,246.35,6094.34
cosmology,raycasting,posthoc,1000,0.6,16,1,time-shared,14.45,20.93,302.45,12188.67
cosmology,raycasting,posthoc,1000,0.6,16,1,space-shared,14.03,24.12,338.53,12188.67
cosmology,raycasting,posthoc,1000,0.8,16,0.12,time-shared,5.93,26.73,158.47,2031.45
cosmology,raycasting,posthoc,1000,0.8,16,0.12,space-shared,5.51,35.98,198.36,2031.45
cosmology,raycasting,posthoc,1000,0.8,16,0.25,time-shared,7.81,27.69,216.4,4062.89
cosmology,raycasting,posthoc,1000,0.8,16,0.25,space-shared,7.4,34.72,256.88,4062.89
cosmology,raycasting,posthoc,1000,0.8,16,0.5,time-shared,11.59,23.88,276.65,8125.78
cosmology,raycasting,posthoc,1000,0.8,16,0.5,space-shared,11.17,28.5,318.33,8125.78
cosmology,raycasting,posthoc,1000,0.8,16,1,time-shared,19.13,20.76,397.15,16251.56
cosmology,raycasting,posthoc,1000,0.8,16,1,space-shared,18.71,23.58,441.24,16251.56
cosmology,raycasting,posthoc,1000,1,16,0.12,time-shared,7.31,26.48,193.51,2539.31
cosmology,raycasting,posthoc,1000,1,16,0.12,space-shared,6.89,34.88,240.34,2539.31
cosmology,raycasting,posthoc,1000,1,16,0.25,time-shared,9.66,27.52,265.91,5078.61
cosmology,raycasting,posthoc,1000,1,16,0.25,space-shared,9.25,33.9,313.5,5078.61
cosmology,raycasting,posthoc,1000,1,16,0.5,time-shared,14.38,23.73,341.23,10157.23
cosmology,raycasting,posthoc,1000,1,16,0.5,space-shared,13.96,27.96,390.31,10157.23
cosmology,raycasting,posthoc,1000,1,16,1,time-shared,23.81,20.66,491.86,20314.45
cosmology,raycasting,posthoc,1000,1,16,1,space-shared,23.39,23.25,543.94,20314.45
cosmology,raycasting,posthoc,5000,0.2,16,0.12,time-shared,8.97,29.74,266.84,2539.31
cosmology,raycasting,posthoc,5000,0.2,16,0.12,space-shared,6.89,52.54,362.01,2539.31
cosmology,raycasting,posthoc,5000,0.2,16,0.25,time-shared,11.33,29.94,339.25,5078.61
cosmology,raycasting,posthoc,5000,0.2,16,0.25,space-shared,9.25,47.06,435.16,5078.61
cosmology,raycasting,posthoc,5000,0.2,16,0.5,time-shared,16.05,25.84,414.56,10157.23
cosmology,raycasting,posthoc,5000,0.2,16,0.5,space-shared,13.96,36.67,511.98,10157.23
cosmology,raycasting,posthoc,5000,0.2,16,1,time-shared,25.47,22.19,565.19,20314.45
cosmology,raycasting,posthoc,5000,0.2,16,1,space-shared,23.39,28.46,665.61,20314.45
cosmology,raycasting,posthoc,5000,0.4,16,0.12,time-shared,15.86,27.86,442.01,5078.61
cosmology,raycasting,posthoc,5000,0.4,16,0.12,space-shared,13.78,41.5,571.93,5078.61
cosmology,raycasting,posthoc,5000,0.4,16,0.25,time-shared,20.58,28.52,586.83,10157.23
cosmology,raycasting,posthoc,5000,0.4,16,0.25,space-shared,18.5,38.83,718.25,10157.23
cosmology,raycasting,posthoc,5000,0.4,16,0.5,time-shared,30.01,24.58,737.46,20314.45
cosmology,raycasting,posthoc,5000,0.4,16,0.5,space-shared,27.92,31.22,871.88,20314.45
cosmology,raycasting,posthoc,5000,0.4,16,1,time-shared,48.86,21.26,1038.72,40628.91
cosmology,raycasting,posthoc,5000,0.4,16,1,space-shared,46.78,25.21,1179.14,40628.91
cosmology,raycasting,posthoc,5000,0.6,16,0.12,time-shared,22.75,27.12,617.19,7617.92
cosmology,raycasting,posthoc,5000,0.6,16,0.12,space-shared,20.67,37.82,781.86,7617.92
cosmology,raycasting,posthoc,5000,0.6,16,0.25,time-shared,29.83,27.98,834.41,15235.84
cosmology,raycasting,posthoc,5000,0.6,16,0.25,space-shared,27.74,36.09,1001.33,15235.84
cosmology,raycasting,posthoc,5000,0.6,16,0.5,time-shared,43.97,24.12,1060.36,30471.68
cosmology,raycasting,posthoc,5000,0.6,16,0.5,space-shared,41.89,29.41,1231.77,30471.68
cosmology,raycasting,posthoc,5000,0.6,16,1,time-shared,72.26,20.93,1512.25,60943.36
cosmology,raycasting,posthoc,5000,0.6,16,1,space-shared,70.17,24.12,1692.66,60943.36
cosmology,raycasting,posthoc,5000,0.8,16,0.12,time-shared,29.65,26.73,792.36,10157.23
cosmology,raycasting,posthoc,5000,0.8,16,0.12,space-shared,27.56,35.98,991.78,10157.23
cosmology,raycasting,posthoc,5000,0.8,16,0.25,time-shared,39.07,27.69,1081.99,20314.45
cosmology,raycasting,posthoc,5000,0.8,16,0.25,space-shared,36.99,34.72,1284.41,20314.45
cosmology,raycasting,posthoc,5000,0.8,16,0.5,time-shared,57.93,23.88,1383.25,40628.91
cosmology,raycasting,posthoc,5000,0.8,16,0.5,space-shared,55.85,28.5,1591.67,40628.91
cosmology,raycasting,posthoc,5000,0.8,16,1,time-shared,95.65,20.76,1985.77,81257.81
cosmology,raycasting,posthoc,5000,0.8,16,1,space-shared,93.56,23.58,2206.19,81257.81
cosmology,raycasting,posthoc,5000,1,16,0.12,time-shared,36.54,26.48,967.54,12696.53
cosmology,raycasting,posthoc,5000,1,16,0.12,space-shared,34.45,34.88,1201.7,12696.53
cosmology,raycasting,posthoc,5000,1,16,0.25,time-shared,48.32,27.52,1329.57,25393.07
cosmology,raycasting,posthoc,5000,1,16,0.25,space-shared,46.24,33.9,1567.49,25393.07
cosmology,raycasting,posthoc,5000,1,16,0.5,time-shared,71.89,23.73,1706.15,50786.13
cosmology,raycasting,posthoc,5000,1,16,0.5,space-shared,69.81,27.96,1951.57,50786.13
cosmology,raycasting,posthoc,5000,1,16,1,time-shared,119.04,20.66,2459.3,101572.27
cosmology,raycasting,posthoc,5000,1,16,1,space-shared,116.95,23.25,2719.71,101572.27
cosmology,raycasting,posthoc,1000,0.2,32,0.12,time-shared,3.17,27.86,88.4,1015.67
cosmology,raycasting,posthoc,1000,0.2,32,0.12,space-shared,2.76,41.5,114.39,1015.67
cosmology,raycasting,posthoc,1000,0.2,32,0.25,time-shared,4.12,28.52,117.36,2031.35
cosmology,raycasting,posthoc,1000,0.2,32,0.25,space-shared,3.7,38.83,143.65,2031.35
cosmology,raycasting,posthoc,1000,0.2,32,0.5,time-shared,6,24.58,147.49,4062.7
cosmology,raycasting,posthoc,1000,0.2,32,0.5,space-shared,5.58,31.22,174.37,4062.7
cosmology,raycasting,posthoc,1000,0.2,32,1,time-shared,9.77,21.26,207.74,8125.39
cosmology,raycasting,posthoc,1000,0.2,32,1,space-shared,9.36,25.21,235.82,8125.39
cosmology,raycasting,posthoc,1000,0.4,32,0.12,time-shared,5.93,26.73,158.47,2031.35
cosmology,raycasting,posthoc,1000,0.4,32,0.12,space-shared,5.51,35.98,198.35,2031.35
cosmology,raycasting,posthoc,1000,0.4,32,0.25,time-shared,7.81,27.69,216.4,4062.7
cosmology,raycasting,posthoc,1000,0.4,32,0.25,space-shared,7.4,34.72,256.88,4062.7
cosmology,raycasting,posthoc,1000,0.4,32,0.5,time-shared,11.59,23.88,276.65,8125.39
cosmology,raycasting,posthoc,1000,0.4,32,0.5,space-shared,11.17,28.5,318.33,8125.39
cosmology,raycasting,posthoc,1000,0.4,32,1,time-shared,19.13,20.76,397.14,16250.78
cosmology,raycasting,posthoc,1000,0.4,32,1,space-shared,18.71,23.58,441.23,16250.78
cosmology,raycasting,posthoc,1000,0.6,32,0.12,time-shared,8.69,26.31,228.54,3047.02
cosmology,raycasting,posthoc,1000,0.6,32,0.12,space-shared,8.27,34.14,282.32,3047.02
cosmology,raycasting,posthoc,1000,0.6,32,0.25,time-shared,11.51,27.4,315.43,6094.04
cosmology,raycasting,posthoc,1000,0.6,32,0.25,space-shared,11.1,33.35,370.11,6094.04
cosmology,raycasting,posthoc,1000,0.6,32,0.5,time-shared,17.17,23.63,405.8,12188.09
cosmology,raycasting,posthoc,1000,0.6,32,0.5,space-shared,16.75,27.59,462.28,12188.09
cosmology,raycasting,posthoc,1000,0.6,32,1,time-shared,28.48,20.59,586.55,24376.17
cosmology,raycasting,posthoc,1000,0.6,32,1,space-shared,28.07,23.04,646.63,24376.17
cosmology,raycasting,posthoc,1000,0.8,32,0.12,time-shared,11.44,26.1,298.61,4062.7
cosmology,raycasting,posthoc,1000,0.8,32,0.12,space-shared,11.02,33.22,366.29,4062.7
cosmology,raycasting,posthoc,1000,0.8,32,0.25,time-shared,15.21,27.24,414.46,8125.39
cosmology,raycasting,posthoc,1000,0.8,32,0.25,space-shared,14.8,32.67,483.34,8125.39
cosmology,raycasting,posthoc,1000,0.8,32,0.5,time-shared,22.76,23.51,534.96,16250.78
cosmology,raycasting,posthoc,1000,0.8,32,0.5,space-shared,22.34,27.14,606.24,16250.78
cosmology,raycasting,posthoc,1000,0.8,32,1,time-shared,37.84,20.51,775.95,32501.56
cosmology,raycasting,posthoc,1000,0.8,32,1,space-shared,37.42,22.77,852.04,32501.56
cosmology,raycasting,posthoc,1000,1,32,0.12,time-shared,14.2,25.97,368.68,5078.37
cosmology,raycasting,posthoc,1000,1,32,0.12,space-shared,13.78,32.67,450.26,5078.37
cosmology,raycasting,posthoc,1000,1,32,0.25,time-shared,18.91,27.15,513.49,10156.74
cosmology,raycasting,posthoc,1000,1,32,0.25,space-shared,18.49,32.26,596.57,10156.74
cosmology,raycasting,posthoc,1000,1,32,0.5,time-shared,28.34,23.43,664.11,20313.48
cosmology,raycasting,posthoc,1000,1,32,0.5,space-shared,27.92,26.87,750.2,20313.48
cosmology,raycasting,posthoc,1000,1,32,1,time-shared,47.2,20.45,965.36,40626.95
cosmology,raycasting,posthoc,1000,1,32,1,space-shared,46.78,22.6,1057.44,40626.95
cosmology,raycasting,posthoc,5000,0.2,32,0.12,time-shared,15.86,27.86,442.01,5078.37
cosmology,raycasting,posthoc,5000,0.2,32,0.12,space-shared,13.78,41.5,571.93,5078.37
cosmology,raycasting,posthoc,5000,0.2,32,0.25,time-shared,20.58,28.52,586.82,10156.74
cosmology,raycasting,posthoc,5000,0.2,32,0.25,space-shared,18.49,38.83,718.24,10156.74
cosmology,raycasting,posthoc,5000,0.2,32,0.5,time-shared,30.01,24.58,737.45,20313.48
cosmology,raycasting,posthoc,5000,0.2,32,0.5,space-shared,27.92,31.22,871.86,20313.48
cosmology,raycasting,posthoc,5000,0.2,32,1,time-shared,48.86,21.26,1038.69,40626.95
cosmology,raycasting,posthoc,5000,0.2,32,1,space-shared,46.78,25.21,1179.11,40626.95
cosmology,raycasting,posthoc,5000,0.4,32,0.12,time-shared,29.64,26.73,792.36,10156.74
cosmology,raycasting,posthoc,5000,0.4,32,0.12,space-shared,27.56,35.98,991.77,10156.74
cosmology,raycasting,posthoc,5000,0.4,32,0.25,time-shared,39.07,27.69,1081.98,20313.48
cosmology,raycasting,posthoc,5000,0.4,32,0.25,space-shared,36.99,34.72,1284.4,20313.48
cosmology,raycasting,posthoc,5000,0.4,32,0.5,time-shared,57.93,23.88,1383.23,40626.95
cosmology,raycasting,posthoc,5000,0.4,32,0.5,space-shared,55.85,28.5,1591.64,40626.95
cosmology,raycasting,posthoc,5000,0.4,32,1,time-shared,95.64,20.76,1985.72,81253.91
cosmology,raycasting,posthoc,5000,0.4,32,1,space-shared,93.56,23.58,2206.14,81253.91
cosmology,raycasting,posthoc,5000,0.6,32,0.12,time-shared,43.43,26.31,1142.7,15235.11
cosmology,raycasting,posthoc,5000,0.6,32,0.12,space-shared,41.34,34.14,1411.62,15235.11
